source,band,ep_name,epoch,clusterID,N_Icc,N_QUcc,avg_x,avg_y,dist,pa,pred_x,pred_y,core_x,core_y,fwhm_maj,fwhm_min,cpa,iflux,qflux,uflux,pflux,evpa,select,robust,use_in_fit,ClusterType,Nclusters,Nepochs,ep_min,ep_max,ref_epoch,origID,medianFlux,centX,centY,dcentX,dcentY,slopeX,slopeY,dslopeX,dslopeY,accelX,accelY,daccelX,daccelY,sizeMaj,sizeMin,sizePA,bmaj,bmin,bpa,inoise,pnoise
0003+380,u,2010_07_12,2010.5257,-1,6,0,,,,,,,-0.011503775654902184,0.011118493832609596,,,,0.001047327,,,,,False,False,False,KMeans,4,5,2008.3299,2011.4264,2009.2279,-1,,,,,,,,,,,,,,,,,0.9552060030866759,0.582839006621976,-12.278199915241,0.00019483508038559496,0.00020930579066427826
0003+380,u,2010_07_12,2010.5257,0,10,5,-0.011503775654902187,0.011118493832609593,0.01599867992754708,-45.97571503067688,-0.011503775654902185,0.011118493832609596,-0.011503775654902184,0.011118493832609596,0.17932484453587805,0.17932484453587805,90.0,0.333579738,,-0.0047366619,,,False,True,True,KMeans,4,5,2008.3299,2011.4264,2009.2279,0,0.47419626130000003,-1.3944111528517173e-18,-4.342173811788465e-20,0.011035311523718295,0.008486953802005716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08328250049569125,0.055769454666421636,-31.215135534048954,0.9552060030866759,0.582839006621976,-12.278199915241,0.00019483508038559496,0.00020930579066427826
0003+380,u,2010_07_12,2010.5257,2,18,9,0.4112553323078371,-0.20237291652770367,0.45835111617138935,116.20114465577862,0.4549311153148846,-0.21502833205548044,-0.011503775654902184,0.011118493832609596,0.3290504020883776,0.3290504020883776,90.0,0.0722700901,-0.0005054174,-0.0021245762999999997,0.0021838661137405947,-51.690709221446376,False,True,True,KMeans,4,5,2008.3299,2011.4264,2009.2279,1,0.0965439501,0.45771213703869973,-0.25217407312081636,0.007215644553509366,0.004427661568821824,0.0067211850293483226,0.02005489846873928,0.006312850193246364,0.003873689174000701,0.0,0.0,0.0,0.0,0.165826708853167,0.051076361470996166,-59.97917289891252,0.9552060030866759,0.582839006621976,-12.278199915241,0.00019483508038559496,0.00020930579066427826
0003+380,u,2010_07_12,2010.5257,5,38,0,1.4173215630679614,-0.6570920352192148,1.5622324909839571,114.87316302167348,1.4130937546793167,-0.661613162519285,-0.011503775654902184,0.011118493832609596,0.9014262756544096,0.21786824685345887,-72.29147705940034,0.021556180600000002,,,,,False,False,True,KMeans,4,5,2008.3299,2011.4264,2009.2279,2,0.0266571254,1.396621194891789,-0.6349277064821961,0.018408480090544313,0.007966501658763413,0.021556738667309016,-0.029129257104102052,0.015674758321001386,0.006783449125118989,0.0,0.0,0.0,0.0,0.3869883134564781,0.08765641238142695,-69.54953432056605,0.9552060030866759,0.582839006621976,-12.278199915241,0.00019483508038559496,0.00020930579066427826
0003+380,u,2010_07_12,2010.5257,4,2,0,3.1620884852685256,-1.9620587771741778,3.7213543547684393,121.81937747461329,3.629656122476701,-1.9255802728867126,-0.011503775654902184,0.011118493832609596,1.5287314048812202,0.6610559899360277,-45.808511031080855,0.000435436,,,,,False,False,False,KMeans,4,5,2008.3299,2011.4264,2009.2279,3,0.002021051,3.712164685392236,-2.1374248388208468,0.02497393225957987,0.024495812841798765,-0.054711656080014,0.15466641400951742,0.0216169331677312,0.021203082621772257,0.0,0.0,0.0,0.0,0.6491428470833207,0.2807031804399268,-45.808511031080855,0.9552060030866759,0.582839006621976,-12.278199915241,0.00019483508038559496,0.00020930579066427826
0003+380,u,2011_06_06,2011.4264,-1,2,0,,,,,,,-0.014540195095385044,0.01244869854379003,,,,0.0001093824,,,,,False,False,False,KMeans,4,5,2008.3299,2011.4264,2009.2279,-1,,,,,,,,,,,,,,,,,0.9751239596127601,0.578653986972132,-10.195899779773,0.00017199923305619982,0.00022186491574912478
0003+380,u,2011_06_06,2011.4264,0,12,2,-0.01454019509538505,0.012448698543790026,0.019141247839313386,-49.43126357010178,-0.014540195095385046,0.01244869854379003,-0.014540195095385044,0.01244869854379003,0.11895621993212081,0.11895621993212081,90.0,0.47419626130000003,-0.0008114988,,,,False,True,True,KMeans,4,5,2008.3299,2011.4264,2009.2279,0,0.47419626130000003,-1.3944111528517173e-18,-4.342173811788465e-20,0.011035311523718295,0.008486953802005716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08328250049569125,0.055769454666421636,-31.215135534048954,0.9751239596127601,0.578653986972132,-10.195899779773,0.00017199923305619982,0.00022186491574912478
0003+380,u,2011_06_06,2011.4264,2,21,0,0.47235633929858417,-0.19848967954883176,0.5123657523322154,112.79271763887704,0.4579484672303367,-0.19563468029350367,-0.014540195095385044,0.01244869854379003,0.43322482382027533,0.09197450998403464,-59.097936082472714,0.0965439501,,,,,False,True,True,KMeans,4,5,2008.3299,2011.4264,2009.2279,1,0.0965439501,0.45771213703869973,-0.25217407312081636,0.007215644553509366,0.004427661568821824,0.0067211850293483226,0.02005489846873928,0.006312850193246364,0.003873689174000701,0.0,0.0,0.0,0.0,0.165826708853167,0.051076361470996166,-59.97917289891252,0.9751239596127601,0.578653986972132,-10.195899779773,0.00017199923305619982,0.00022186491574912478
0003+380,u,2011_06_06,2011.4264,5,31,0,1.4141807262743942,-0.6844737476595721,1.5711178943036428,115.82731944305402,1.4294734897564823,-0.6865196796817734,-0.014540195095385044,0.01244869854379003,1.049136169771268,0.21301153311212687,-70.9937451804252,0.0220350535,,,,,False,False,True,KMeans,4,5,2008.3299,2011.4264,2009.2279,2,0.0266571254,1.396621194891789,-0.6349277064821961,0.018408480090544313,0.007966501658763413,0.021556738667309016,-0.029129257104102052,0.015674758321001386,0.006783449125118989,0.0,0.0,0.0,0.0,0.3869883134564781,0.08765641238142695,-69.54953432056605,0.9751239596127601,0.578653986972132,-10.195899779773,0.00017199923305619982,0.00022186491574912478
0003+380,u,2011_06_06,2011.4264,4,8,0,3.5428506021987785,-1.6497139929151279,3.90811292671031,114.96884998455566,3.577340914404942,-1.7849420290771378,-0.014540195095385044,0.01244869854379003,1.5287314048812202,0.6610559899360277,-45.808511031080855,0.0018258906,,,,,False,False,True,KMeans,4,5,2008.3299,2011.4264,2009.2279,3,0.002021051,3.712164685392236,-2.1374248388208468,0.02497393225957987,0.024495812841798765,-0.054711656080014,0.15466641400951742,0.0216169331677312,0.021203082621772257,0.0,0.0,0.0,0.0,0.6491428470833207,0.2807031804399268,-45.808511031080855,0.9751239596127601,0.578653986972132,-10.195899779773,0.00017199923305619982,0.00022186491574912478
0003+380,u,2013_08_12,2013.6112,-1,2,0,,,,,,,0.016211484654749257,-0.0010103039608545528,,,,0.0001542134,,,,,False,False,False,KMeans,3,1,2013.6112,2013.6112,2013.6112,-1,,,,,,,,,,,,,,,,,0.896563974002904,0.5669270375949721,-4.1846097369962,0.00018440505319713542,0.0003048384498733231
0003+380,u,2013_08_12,2013.6112,0,18,10,0.016211484654749257,-0.0010103039608545525,0.016242935350622097,93.56607606638362,0.016211484654749257,-0.0010103039608545528,0.016211484654749257,-0.0010103039608545528,0.17614859864674923,0.17614859864674923,90.0,0.6126685682999999,,-0.0069999574,,,False,True,True,KMeans,3,1,2013.6112,2013.6112,2013.6112,0,0.6126685682999999,0.0,0.0,0.021482235221004894,0.009707534875235636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08565553619263495,0.08565553619263495,90.0,0.896563974002904,0.5669270375949721,-4.1846097369962,0.00018440505319713542,0.0003048384498733231
